       0.2      1.21       2.9   -617.733995    -1621860.6
       0.4      1.21       2.9   -617.728762   -1621846.87
       0.6      1.21       2.9    -617.73293   -1621857.81
       0.8      1.21       2.9    -617.73589   -1621865.58
       1.0      1.21       2.9    -617.73811   -1621871.41
       1.2      1.21       2.9   -617.739257   -1621874.42
       1.4      1.21       2.9    -617.74278   -1621883.67
 -3.33e-07      1.41       2.9   -617.726554   -1621841.07
       0.2      1.41       2.9   -617.734825   -1621862.78
       0.4      1.41       2.9   -617.736128    -1621866.2
       0.6      1.41       2.9    -617.73791   -1621870.88
       0.8      1.41       2.9    -617.73963    -1621875.4
       1.0      1.41       2.9   -617.740677   -1621878.15
       1.2      1.41       2.9   -617.740976   -1621878.93
       1.4      1.41       2.9   -617.740592   -1621877.93
 -3.33e-07      1.61       2.9    -617.73139   -1621853.77
       0.2      1.61       2.9   -617.738747   -1621873.08
       0.4      1.61       2.9   -617.740485   -1621877.64
       0.6      1.61       2.9   -617.742326   -1621882.48
       0.8      1.61       2.9    -617.74366   -1621885.98
       1.0      1.61       2.9    -617.74412   -1621887.19
       1.2      1.61       2.9    -617.74379   -1621886.32
       1.4      1.61       2.9   -617.742831    -1621883.8
 -3.33e-07      1.81       2.9   -617.742995   -1621884.23
       0.2      1.81       2.9   -617.743011   -1621884.28
       0.4      1.81       2.9    -617.74452   -1621888.24
       0.6      1.81       2.9   -617.745949   -1621891.99
       0.8      1.81       2.9   -617.746871   -1621894.41
       1.0      1.81       2.9   -617.747027   -1621894.82
       1.2      1.81       2.9   -617.746372    -1621893.1
       1.4      1.81       2.9   -617.745021   -1621889.55
 -3.33e-07      2.01       2.9   -617.745956   -1621892.01
       0.2      2.01       2.9   -617.745978   -1621892.07
       0.4      2.01       2.9   -617.747065   -1621894.92
       0.6      2.01       2.9   -617.748182   -1621897.85
       0.8      2.01       2.9   -617.748844   -1621899.59
       1.0      2.01       2.9   -617.748778   -1621899.42
       1.2      2.01       2.9   -617.747942   -1621897.22
       1.4      2.01       2.9   -617.746443   -1621893.29
 -3.33e-07      2.21       2.9    -617.74754   -1621896.17
       0.2      2.21       2.9   -617.747645   -1621896.44
       0.4      2.21       2.9   -617.748233   -1621897.98
       0.6      2.21       2.9   -617.749032   -1621900.08
       0.8      2.21       2.9   -617.749482   -1621901.27
       1.0      2.21       2.9   -617.749292   -1621900.77
       1.2      2.21       2.9   -617.748406   -1621898.44
       1.4      2.21       2.9   -617.746913   -1621894.52
 -3.33e-07      2.41       2.9    -617.74801    -1621897.4
       0.2      2.41       2.9   -617.748066   -1621897.55
       0.4      2.41       2.9   -617.748326   -1621898.23
       0.6      2.41       2.9   -617.748745   -1621899.33
       0.8      2.41       2.9   -617.748935   -1621899.83
       1.0      2.41       2.9   -617.748653   -1621899.09
       1.2      2.41       2.9   -617.747812   -1621896.88
       1.4      2.41       2.9   -617.746416   -1621893.21
 -3.33e-07      2.61       2.9   -617.747759   -1621896.74
       0.2      2.61       2.9   -617.747765   -1621896.76
       0.4      2.61       2.9   -617.747739   -1621896.69
       0.6      2.61       2.9   -617.747725   -1621896.65
       0.8      2.61       2.9   -617.747534   -1621896.15
       1.0      2.61       2.9   -617.747134    -1621895.1
       1.2      2.61       2.9   -617.746384   -1621893.13
       1.4      2.61       2.9    -617.74537   -1621890.47
 -3.33e-07      2.81       2.9    -617.74705   -1621894.88
       0.2      2.81       2.9    -617.74696   -1621894.64
       0.4      2.81       2.9   -617.746691   -1621893.94
       0.6      2.81       2.9   -617.746299   -1621892.91
       0.8      2.81       2.9   -617.745841   -1621891.71
       1.0      2.81       2.9   -617.745373   -1621890.48
       1.2      2.81       2.9   -617.744861   -1621889.13
       1.4      2.81       2.9   -617.744287   -1621887.62
 -3.33e-07      3.01       2.9   -617.745966   -1621892.03
       0.2      3.01       2.9   -617.745852   -1621891.73
       0.4      3.01       2.9    -617.74549   -1621890.78
       0.6      3.01       2.9   -617.744931   -1621889.32
       0.8      3.01       2.9   -617.744353    -1621887.8
       1.0      3.01       2.9   -617.743937   -1621886.71
       1.2      3.01       2.9   -617.743682   -1621886.04
       1.4      3.01       2.9   -617.743446   -1621885.42
 -3.33e-07      3.21       2.9   -617.744521   -1621888.24
       0.2      3.21       2.9   -617.744415   -1621887.96
       0.4      3.21       2.9   -617.744088    -1621887.1
       0.6      3.21       2.9    -617.74361   -1621885.85
       0.8      3.21       2.9   -617.743155   -1621884.65
       1.0      3.21       2.9   -617.742909   -1621884.01
       1.2      3.21       2.9   -617.742866    -1621883.9
       1.4      3.21       2.9    -617.74288   -1621883.93
 -3.33e-07      3.41       2.9    -617.74283    -1621883.8
       0.2      3.41       2.9   -617.742708   -1621883.48
       0.4      3.41       2.9   -617.742509   -1621882.96
       0.6      3.41       2.9   -617.742342   -1621882.52
       0.8      3.41       2.9   -617.742213   -1621882.18
       1.0      3.41       2.9   -617.742198   -1621882.14
       1.2      3.41       2.9   -617.742295   -1621882.39
       1.4      3.41       2.9   -617.742387   -1621882.64
 -3.33e-07      3.61       2.9   -617.741189   -1621879.49
       0.2      3.61       2.9   -617.739627   -1621875.39
       0.4      3.61       2.9   -617.740085   -1621876.59
       0.6      3.61       2.9   -617.740766   -1621878.38
       0.8      3.61       2.9   -617.741279   -1621879.73
       1.0      3.61       2.9   -617.741661   -1621880.73
       1.2      3.61       2.9   -617.741934   -1621881.45
       1.4      3.61       2.9   -617.742099   -1621881.88
 -3.33e-07      1.21       3.0   -617.729021   -1621847.55
       0.2      1.21       3.0   -617.739591    -1621875.3
       0.4      1.21       3.0   -617.732516   -1621856.72
       0.6      1.21       3.0   -617.742071   -1621881.81
       0.8      1.21       3.0   -617.738217   -1621871.69
       1.0      1.21       3.0   -617.744596   -1621888.44
       1.2      1.21       3.0   -617.745322   -1621890.34
       1.4      1.21       3.0   -617.745694   -1621891.32
 -3.33e-07      1.41       3.0   -617.730578   -1621851.63
       0.2      1.41       3.0   -617.740041   -1621876.48
       0.4      1.41       3.0   -617.740407   -1621877.44
       0.6      1.41       3.0   -617.741223   -1621879.58
       0.8      1.41       3.0   -617.742082   -1621881.84
       1.0      1.41       3.0   -617.742605   -1621883.21
       1.2      1.41       3.0   -617.742609   -1621883.22
       1.4      1.41       3.0   -617.742062   -1621881.78
 -3.33e-07      1.61       3.0   -617.733932   -1621860.44
       0.2      1.61       3.0    -617.74225   -1621882.28
       0.4      1.61       3.0   -617.743139   -1621884.61
       0.6      1.61       3.0   -617.744269   -1621887.58
       0.8      1.61       3.0   -617.745167   -1621889.94
       1.0      1.61       3.0   -617.745401   -1621890.55
       1.2      1.61       3.0   -617.745002    -1621889.5
       1.4      1.61       3.0   -617.744037   -1621886.97
 -3.33e-07      1.81       3.0   -617.745694   -1621891.32
       0.2      1.81       3.0   -617.745468   -1621890.73
       0.4      1.81       3.0   -617.746251   -1621892.78
       0.6      1.81       3.0   -617.747227   -1621895.34
       0.8      1.81       3.0     -617.7478   -1621896.85
       1.0      1.81       3.0    -617.74773   -1621896.66
       1.2      1.81       3.0   -617.747024   -1621894.81
       1.4      1.81       3.0   -617.745809   -1621891.62
 -3.33e-07      2.01       3.0   -617.748164    -1621897.8
       0.2      2.01       3.0   -617.748005   -1621897.39
       0.4      2.01       3.0   -617.748526   -1621898.75
       0.6      2.01       3.0   -617.749294   -1621900.77
       0.8      2.01       3.0   -617.749609    -1621901.6
       1.0      2.01       3.0   -617.749309   -1621900.81
       1.2      2.01       3.0   -617.748419   -1621898.47
       1.4      2.01       3.0   -617.747024   -1621894.81
 -3.33e-07      2.21       3.0   -617.749638   -1621901.67
       0.2      2.21       3.0   -617.749498   -1621901.31
       0.4      2.21       3.0   -617.749736   -1621901.93
       0.6      2.21       3.0   -617.750205   -1621903.16
       0.8      2.21       3.0   -617.750302   -1621903.42
       1.0      2.21       3.0   -617.749914    -1621902.4
       1.2      2.21       3.0   -617.748915   -1621899.78
       1.4      2.21       3.0   -617.747533   -1621896.15
 -3.33e-07      2.41       3.0   -617.750148   -1621903.01
       0.2      2.41       3.0    -617.75002   -1621902.68
       0.4      2.41       3.0   -617.750009   -1621902.65
       0.6      2.41       3.0   -617.750077   -1621902.83
       0.8      2.41       3.0   -617.749977   -1621902.57
       1.0      2.41       3.0   -617.749489   -1621901.28
       1.2      2.41       3.0   -617.748574   -1621898.88
       1.4      2.41       3.0   -617.747384   -1621895.76
 -3.33e-07      2.61       3.0   -617.749936   -1621902.46
       0.2      2.61       3.0   -617.749818   -1621902.15
       0.4      2.61       3.0    -617.74961    -1621901.6
       0.6      2.61       3.0    -617.74937   -1621900.97
       0.8      2.61       3.0   -617.749019   -1621900.05
       1.0      2.61       3.0   -617.748473   -1621898.62
       1.2      2.61       3.0   -617.747724   -1621896.65
       1.4      2.61       3.0   -617.746834   -1621894.31
 -3.33e-07      2.81       3.0   -617.749215   -1621900.56
       0.2      2.81       3.0   -617.749103   -1621900.27
       0.4      2.81       3.0   -617.748786   -1621899.44
       0.6      2.81       3.0   -617.748338   -1621898.26
       0.8      2.81       3.0   -617.747823   -1621896.91
       1.0      2.81       3.0   -617.747298   -1621895.53
       1.2      2.81       3.0   -617.746756   -1621894.11
       1.4      2.81       3.0   -617.746195   -1621892.63
 -3.33e-07      3.01       3.0   -617.748122   -1621897.69
       0.2      3.01       3.0   -617.748022   -1621897.43
       0.4      3.01       3.0   -617.747695   -1621896.57
       0.6      3.01       3.0   -617.747208   -1621895.29
       0.8      3.01       3.0   -617.746698   -1621893.95
       1.0      3.01       3.0   -617.746282   -1621892.86
       1.2      3.01       3.0   -617.745948   -1621891.99
       1.4      3.01       3.0   -617.745624   -1621891.14
 -3.33e-07      3.21       3.0   -617.746757   -1621894.11
       0.2      3.21       3.0    -617.74667   -1621893.88
       0.4      3.21       3.0   -617.746415   -1621893.21
       0.6      3.21       3.0    -617.74605   -1621892.25
       0.8      3.21       3.0   -617.745701   -1621891.34
       1.0      3.21       3.0   -617.745461   -1621890.71
       1.2      3.21       3.0   -617.745315   -1621890.32
       1.4      3.21       3.0   -617.745125   -1621889.83
 -3.33e-07      3.41       3.0   -617.745284   -1621890.24
       0.2      3.41       3.0   -617.745255   -1621890.17
       0.4      3.41       3.0   -617.745089   -1621889.73
       0.6      3.41       3.0   -617.744956   -1621889.38
       0.8      3.41       3.0   -617.744845   -1621889.09
       1.0      3.41       3.0   -617.744772    -1621888.9
       1.2      3.41       3.0   -617.744735    -1621888.8
       1.4      3.41       3.0   -617.744689   -1621888.68
 -3.33e-07      3.61       3.0   -617.743955   -1621886.75
       0.2      3.61       3.0   -617.743557   -1621885.71
       0.4      3.61       3.0   -617.743504   -1621885.57
       0.6      3.61       3.0   -617.743777   -1621886.29
       0.8      3.61       3.0   -617.744058   -1621887.02
       1.0      3.61       3.0   -617.744243   -1621887.51
       1.2      3.61       3.0   -617.744327   -1621887.73
       1.4      3.61       3.0   -617.744326   -1621887.73
 -3.33e-07      1.21       3.1   -617.732835   -1621857.56
       0.2      1.21       3.1   -617.743295   -1621885.02
       0.4      1.21       3.1   -617.735147   -1621863.63
       0.6      1.21       3.1   -617.744989   -1621889.47
       0.8      1.21       3.1   -617.745966   -1621892.03
       1.0      1.21       3.1   -617.746749   -1621894.09
       1.2      1.21       3.1   -617.747237   -1621895.37
       1.4      1.21       3.1   -617.747423   -1621895.86
 -3.33e-07      1.41       3.1   -617.733719   -1621859.88
       0.2      1.41       3.1    -617.74361   -1621885.85
       0.4      1.41       3.1   -617.743752   -1621886.22
       0.6      1.41       3.1   -617.744129   -1621887.21
       0.8      1.41       3.1   -617.744171   -1621887.32
       1.0      1.41       3.1   -617.744122   -1621887.19
       1.2      1.41       3.1   -617.743803   -1621886.36
       1.4      1.41       3.1   -617.743232   -1621884.85
 -3.33e-07      1.61       3.1   -617.735905   -1621865.62
       0.2      1.61       3.1   -617.744879   -1621889.18
       0.4      1.61       3.1   -617.745078    -1621889.7
       0.6      1.61       3.1   -617.745692   -1621891.31
       0.8      1.61       3.1   -617.746108   -1621892.41
       1.0      1.61       3.1   -617.746107    -1621892.4
       1.2      1.61       3.1   -617.745676   -1621891.27
       1.4      1.61       3.1   -617.744809    -1621889.0
 -3.33e-07      1.81       3.1   -617.747337   -1621895.63
       0.2      1.81       3.1   -617.747022   -1621894.81
       0.4      1.81       3.1   -617.747275   -1621895.47
       0.6      1.81       3.1   -617.747773   -1621896.78
       0.8      1.81       3.1   -617.748041   -1621897.48
       1.0      1.81       3.1   -617.747863   -1621897.02
       1.2      1.81       3.1   -617.747208   -1621895.29
       1.4      1.81       3.1   -617.746185   -1621892.61
 -3.33e-07      2.01       3.1   -617.749239   -1621900.63
       0.2      2.01       3.1   -617.748969   -1621899.92
       0.4      2.01       3.1   -617.749105   -1621900.28
       0.6      2.01       3.1   -617.749408   -1621901.07
       0.8      2.01       3.1    -617.74948   -1621901.26
       1.0      2.01       3.1    -617.74912   -1621900.31
       1.2      2.01       3.1   -617.748317   -1621898.21
       1.4      2.01       3.1     -617.7472   -1621895.27
 -3.33e-07      2.21       3.1   -617.750467   -1621903.85
       0.2      2.21       3.1   -617.750257    -1621903.3
       0.4      2.21       3.1   -617.750218    -1621903.2
