       2.8     -771.4658
       3.0     -771.4856
       3.1     -771.4910
       3.2     -771.4946
       3.3     -771.4967
       3.4     -771.4979
       3.6     -771.4982
       4.0     -771.4960
       4.5     -771.4929
       5.0     -771.4910
       5.5     -771.4900
       6.0     -771.4895
       8.0     -771.4890
      10.0     -771.4889 
