     3.3      -922.41468074
     5.0      -922.38749068
     6.5      -922.38464648
     8.0      -922.38417359
     4.5      -922.39080865
     3.8       -922.4011215
     3.2      -922.41722412
     3.4      -922.41176969
     4.0      -922.39720277
     6.0      -922.38507303
    10.0      -922.38406118
     2.8      -922.40949413
     2.9      -922.41619884
     3.0      -922.41887181
     3.1      -922.41887483
