#benz xComDisp yComDisp zComDisp eS1hartree eS1kJ/mol
       2.8      -771.503
       3.0   -771.514415
       3.1   -771.517058
       3.2   -771.518474
       3.3   -771.519029
       3.4   -771.518963
       3.6   -771.517765
       4.0   -771.514199
       4.5   -771.510666
       5.0   -771.508768
       5.5   -771.507783
       6.0   -771.507288
       8.0   -771.506686
      10.0   -771.506615
