#benz xComDisp yComDisp zComDisp eS1hartree eS1kJ/mol
       2.8   -771.355299
       3.0    -771.36572
       3.1   -771.368167
       3.2   -771.369483
       3.3   -771.369985
       3.4     -771.3699
       3.6   -771.368699
       4.0   -771.365065
       4.5   -771.361353
       5.0   -771.359265
       5.5   -771.358174
       6.0   -771.357621
       8.0   -771.356988
      10.0   -771.356919
