#cc-pvdz
#2.6	-616.0100374	-615.99647
2.75	-616.014608573	-616.00054057
10	-616.014669	-615.998
3.3	-616.02785	-616.0128
3.1      -616.029145	-616.0145
3.4      -616.026834	-616.011666
4.0      -616.020948	-616.0048
8.0      -616.014681	-615.997959
2.9	-616.028	-616.01363
2.95	-616.029
3.7	-616.02379	-616.00805
5.0	-616.016215	-615.9996
6.0	-616.015025	-615.9983
